         13818570 function calls (13376631 primitive calls) in 83.127 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:3679(register_save)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1841(grab_mouse)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\pathlib.py:1078(_init)
       27    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:214(_acquireLock)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:2108(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\multiarray.py:361(where)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\PngImagePlugin.py:742(_accept)
       23    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1370(get_mouseover)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:292(get_shape)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:15298(is_file)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\graph_viewer.py:147(update_displayed_ROI)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:377(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\enum.py:478(_check_for_existing_members)
       27    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:428(is_transform_set)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:624(destroy)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:267(getuntil)
       11    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:694(on_zoom_end)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:567(im)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7615(set_keyframe)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:10396(is_shaped)
       67    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:453(_get_iscased)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\linalg\_linalg.py:489(_unary_dispatcher)
        3    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7272(micromanager_metadata)
       32    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_shape_base_impl.py:737(_array_split_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_tight_layout.py:76(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:3985(set_mutation_scale)
       17    0.000    0.000    0.000    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:97(add)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:816(rotation_point)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:627(colspan)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:291(get_project_path)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_version.py:62(<listcomp>)
       10    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:11959(__contains__)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:65(_combine_flags)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:1918(isscalar)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imagingtk.tkinit}
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\shape_base.py:19(_atleast_1d_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:282(p0)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\PpmImagePlugin.py:163(PpmPlainDecoder)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(has_location)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:8038(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:10429(is_lsm)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\JpegImagePlugin.py:335(JpegImageFile)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:245(method)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:225(_clear)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:18476(SAMPLE_DTYPES)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:911(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:90(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:18096(TAG_READERS)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5056(stopOn)
       12    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1767(<lambda>)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2164(inverted)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:700(isDefault_majfmt)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:545(__init__)
       22    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1658(__str__)
       21    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:886(get_horizontalalignment)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:824(set_filternorm)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:541(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7037(ome_metadata)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:3664(register_mime)
       30    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:846(get_in_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:841(set_filterrad)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:420(locally_modified_subplot_params)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:10462(is_ome)
        5    0.000    0.000    0.000    0.000 {method 'isblock' of 'ImagingCore' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\codecs.py:186(__init__)
       60    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\traceback.py:282(__len__)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:2912(set_canvas)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:621(rowspan)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\shape_base.py:215(_vhstack_dispatcher)
       34    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1377(depth)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:344(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend_handler.py:193(get_xdata)
        3    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\enum.py:12(_is_descriptor)
      4/2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2421(<lambda>)
       16    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1086(get_label)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_tight_layout.py:226(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7395(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:9914(is_contiguous)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:1392(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3473(set_axis_off)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3485(set_axis_on)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:708(isDefault_minloc)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:23612(stripnull)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:3936(_percentile_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:323(_setdefaults)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:716(isDefault_minfmt)
       16    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:74(get_geometry)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:129(get_project_path)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1766(<lambda>)
       10    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5843(postParse)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:579(_update_clip_properties)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1733(<dictcomp>)
        6    0.000    0.000    0.000    0.000 {method 'result_type' of 'numpy._core._multiarray_umath._array_converter' objects}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\PngImagePlugin.py:157(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5144(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:685(__hash__)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:1092(get_bbox_to_anchor)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:8034(__bool__)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:971(get_filename)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:79(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1907(device_pixel_ratio)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2635(use_sticky_edges)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:103(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1748(_fix_ipython_backend2gui)
