         5335225 function calls (5159150 primitive calls) in 139.679 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      260    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:4364(get_children)
     1220    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:132(check_shape)
      362    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:657(<listcomp>)
        5    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageTk.py:170(paste)
     6302    0.006    0.000    0.006    0.000 {built-in method builtins.min}
      246    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1129(_set_position)
       31    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\traceback.py:321(extract)
       56    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:309(__init__)
        8    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:388(_plot_args)
      926    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:731(_get_transformed_path)
       56    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:792(after)
       42    0.000    0.000    0.006    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:445(update_parameters_label)
    20/12    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:452(<listcomp>)
     3142    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2914(_interval_contains_close)
    34458    0.006    0.000    0.006    0.000 {built-in method builtins.id}
    15115    0.006    0.000    0.006    0.000 {built-in method builtins.max}
  531/266    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\units.py:164(get_converter)
     1679    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:372(maximum_fill_value)
      422    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1676(get_minor_ticks)
      362    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:658(<listcomp>)
       57    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2521(update_datalim)
      844    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:1925(scale_range)
      396    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:234(_adjust_location)
       69    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1034(get_path)
     2113    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\units.py:56(_is_natively_supported)
      362    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:659(<listcomp>)
    22283    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:70(<dictcomp>)
       31    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2263(symbol)
       56    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:332(_scale_norm)
      753    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:716(_transform_path)
       66    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:1852(masked_where)
    10081    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:1306(_replace_dtype_fields_recursive)
      812    0.005    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_shape_base_impl.py:622(column_stack)
       56    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:588(autoscale_None)
     1801    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:67(_all)
        5    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageTk.py:53(_pyimagingtkcall)
       17    0.005    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\linalg\_linalg.py:493(inv)
       16    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\traceback.py:200(extract_stack)
     3809    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:772(get_transform)
    36896    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:293(axes)
    21670    0.006    0.000    0.006    0.000 {built-in method builtins.iter}
       29    0.006    0.000    0.006    0.000 {method 'sort' of 'numpy.ndarray' objects}
     2064    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\weakref.py:69(__call__)
     3358    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:3813(filled)
      683    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1530(_root)
       31    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1081(__init__)
        1    0.000    0.000    0.005    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7481(__init__)
     6828    0.005    0.000    0.005    0.000 {method 'item' of 'numpy.generic' objects}
       31    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1096(_update_metrics)
        1    0.000    0.000    0.005    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:8187(__init__)
    27860    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1768(<lambda>)
       10    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:600(__init__)
       12    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_arraysetops_impl.py:144(unique)
       31    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:261(get_metrics)
        2    0.000    0.000    0.005    0.003 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:166(__init__)
       12    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:547(_format)
    14651    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:14803(seek)
       12    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_arraysetops_impl.py:342(_unique1d)
       28    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:373(_get_info)
      126    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:194(update)
     3400    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1377(is_math_text)
     1650    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:778(get_path)
     3021    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:842(set_alpha)
        2    0.000    0.000    0.005    0.003 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:3463(set)
       59    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\genericpath.py:39(isdir)
        7    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5515(__init__)
    22076    0.005    0.000    0.005    0.000 {built-in method builtins.issubclass}
        6    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:929(convert)
     7345    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:11345(_process_value)
     3491    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2265(get_affine)
    59677    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1819(get_affine)
      511    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:789(frozen)
     2134    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_ufunc_config.py:426(__exit__)
     1002    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1184(set_position)
     4231    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\scale.py:115(get_transform)
       57    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:931(update_from_data_xy)
      664    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:357(_mpl_modifiers)
     1006    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\getlimits.py:615(tiny)
     2307    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1834(<dictcomp>)
        2    0.000    0.000    0.005    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:3021(__init__)
       21    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:762(get_bbox)
     1128    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:821(set_size)
       10    0.005    0.000    0.005    0.000 {built-in method io.open_code}
       10    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:729(__init__)
     6967    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:252(y0)
        7    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2785(create_image)
        7    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2765(_create)
      849    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:345(get_transform)
      164    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1603(transform_path)
        2    0.000    0.000    0.004    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1649(__setitem__)
      757    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2748(__init__)
     6288    0.004    0.000    0.004    0.000 {method '__reduce_ex__' of 'object' objects}
     1006    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\getlimits.py:592(smallest_normal)
     3414    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1300(vmax)
      250    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1067(set)
     1883    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:162(_fast_from_codes_and_verts)
     5288    0.003    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:914(set_foreground)
      136    0.000    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1306(set_fontproperties)
     3358    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:221(_recursive_fill_value)
     3178    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:246(fix_minus)
     1052    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:202(_update_values)
    12983    0.003    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1903(_str_equal)
     3815    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1390(_to_unmasked_float_array)
 1303/360    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2387(_invalidate_internal)
        7    0.000    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:746(__init__)
     4288    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1195(set_x)
       18    0.000    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2936(handle_single_axis)
      496    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3644(_validate_converted_limits)
        1    0.000    0.000    0.004    0.004 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:11(__init__)
        8    0.000    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:534(<listcomp>)
       16    0.000    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:527(<genexpr>)
