11202292 function calls (10803815 primitive calls) in 198.083 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      938    0.004    0.000    0.172    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:104(__init__)
    52090    0.115    0.000    0.169    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:700(__hash__)
       21    0.001    0.000    0.167    0.008 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageTk.py:92(__init__)
    10987    0.040    0.000    0.165    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:3050(__array_finalize__)
   131321    0.068    0.000    0.165    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\__init__.py:778(__getitem__)
      714    0.003    0.000    0.164    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1338(update_from)
10369/10368    0.009    0.000    0.162    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2345(getter)
    15941    0.072    0.000    0.161    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:41(_wrapit)
   1735/6    0.021    0.000    0.161    0.027 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:2063(__call__)
    12313    0.016    0.000    0.157    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:211(reshape)
       88    0.001    0.000    0.157    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:2760(__init__)
    39002    0.155    0.000    0.156    0.000 {built-in method matplotlib._path.affine_transform}
        1    0.000    0.000    0.152    0.152 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3678(set)
        4    0.003    0.001    0.151    0.038 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:609(__init__)
    14001    0.130    0.000    0.150    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_function_base_impl.py:1369(diff)
    30535    0.029    0.000    0.147    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:3190(min)
16938/15261    0.012    0.000    0.147    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\contextlib.py:136(__enter__)
41650/714    0.064    0.000    0.145    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\copy.py:119(deepcopy)
 2856/714    0.016    0.000    0.142    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\copy.py:218(_deepcopy_dict)
      861    0.013    0.000    0.139    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:784(set_clip_path)
    21254    0.041    0.000    0.137    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\copy.py:248(_reconstruct)
     4595    0.012    0.000    0.137    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:556(wrapper)
       13    0.000    0.000    0.136    0.010 <frozen importlib._bootstrap>:806(module_from_spec)
     3354    0.007    0.000    0.136    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:1243(_cm_set)
        3    0.000    0.000    0.135    0.045 <frozen importlib._bootstrap_external>:1318(create_module)
        3    0.135    0.045    0.135    0.045 {built-in method _imp.create_dynamic}
     1048    0.098    0.000    0.135    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:93(draw_path)
       60    0.001    0.000    0.134    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:779(__init__)
       50    0.001    0.000    0.132    0.003 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:435(update_displayed_image)
16938/15261    0.015    0.000    0.132    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\contextlib.py:145(__exit__)
     6863    0.011    0.000    0.132    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:604(new_gc)
    17287    0.010    0.000    0.130    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:711(__eq__)
20580/3063    0.063    0.000    0.129    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:348(process)
 2168/927    0.002    0.000    0.128    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:958(get_xaxis_transform)
     1934    0.036    0.000    0.128    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:672(recache)
        1    0.000    0.000    0.127    0.127 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:5820(load_pages)
        1    0.004    0.004    0.127    0.127 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10733(_load)
    23121    0.051    0.000    0.125    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2341(__init__)
86915/52341    0.026    0.000    0.125    0.000 {built-in method builtins.hash}
     4595    0.020    0.000    0.123    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:656(__init__)
 1614/719    0.008    0.000    0.122    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1187(_process)
     6863    0.032    0.000    0.121    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:680(__init__)
     10/6    0.000    0.000    0.120    0.020 <frozen importlib._bootstrap_external>:1020(exec_module)
        1    0.000    0.000    0.119    0.119 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:479(__init__)
     8393    0.008    0.000    0.119    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:795(from_bounds)
     3468    0.016    0.000    0.118    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1418(__sub__)
        1    0.000    0.000    0.118    0.118 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:2609(__init__)
    37774    0.104    0.000    0.117    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:179(set_children)
        1    0.000    0.000    0.117    0.117 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:622(__init__)
       21    0.000    0.000    0.116    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageTk.py:170(paste)
     2818    0.012    0.000    0.113    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:2477(any)
     3624    0.018    0.000    0.112    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:460(transformed)
        7    0.000    0.000    0.111    0.016 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:827(_Button)
     1026    0.012    0.000    0.110    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:157(_reset_visual_defaults)
        7    0.001    0.000    0.109    0.016 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:748(_set_image_for_button)
     3466    0.012    0.000    0.108    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1594(_get_tick_label_size)
     12/8    0.002    0.000    0.107    0.013 {built-in method builtins.exec}
    30520    0.055    0.000    0.105    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:2020(_setattr_cm)
     3661    0.007    0.000    0.105    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10084(__init__)
       41    0.000    0.000    0.105    0.003 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\ttk.py:513(__init__)
185451/150908    0.064    0.000    0.104    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:315(stale)
     2965    0.023    0.000    0.103    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:89(_wrapreduction_any_all)
    30697    0.022    0.000    0.103    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:3052(max)
       21    0.000    0.000    0.103    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageTk.py:53(_pyimagingtkcall)
    11580    0.018    0.000    0.102    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1995(rotate_deg)
    11216    0.061    0.000    0.099    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:3024(_update_from)
    20349    0.073    0.000    0.098    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_api\__init__.py:65(check_isinstance)
   131323    0.054    0.000    0.096    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\__init__.py:698(_get)
    48159    0.036    0.000    0.095    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:155(invalidate)
     2142    0.009    0.000    0.095    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:8596(asarray)
46865/46848    0.045    0.000    0.094    0.000 {built-in method builtins.any}
172304/66823    0.084    0.000    0.094    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2400(<lambda>)
     6056    0.017    0.000    0.092    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:406(update_position)
       15    0.000    0.000    0.092    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:2654(pick)
  2417/15    0.008    0.000    0.092    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:509(pick)
     3661    0.034    0.000    0.092    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10154(_gettags)
     2490    0.083    0.000    0.091    0.000 {built-in method matplotlib._path.point_in_path}
     7210    0.090    0.000    0.090    0.000 {built-in method numpy.zeros}
     6355    0.015    0.000    0.090    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:467(update_position)
      135    0.003    0.000    0.090    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:156(_get_draw_artists)
 1752/695    0.001    0.000    0.085    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1040(get_yaxis_transform)
        3    0.000    0.000    0.085    0.028 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:644(add_subplot)
      470    0.004    0.000    0.084    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:1930(apply_aspect)
   227233    0.083    0.000    0.083    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:110(__init__)
    26873    0.023    0.000    0.083    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:871(get_siblings)
     1506    0.009    0.000    0.082    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1292(_set_inaxes)
       12    0.000    0.000    0.080    0.007 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:344(preinit)
       75    0.004    0.000    0.080    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:919(set_extent)
     1201    0.004    0.000    0.079    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3139(parseImpl)
    11580    0.040    0.000    0.079    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1972(rotate)
      296    0.001    0.000    0.078    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:234(set_clip_path)
      118    0.002    0.000    0.078    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\__init__.py:330(_compile)
        1    0.000    0.000    0.078    0.078 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\helpers.py:414(nested_expr)
    19797    0.053    0.000    0.076    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2040(scale)
       24    0.000    0.000    0.076    0.003 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_compiler.py:743(compile)
     1763    0.006    0.000    0.076    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:1363(_find_fonts_by_props)
       17    0.000    0.000    0.075    0.004 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\__init__.py:287(compile)
     3846    0.025    0.000    0.075    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2575(__init__)
       32    0.000    0.000    0.075    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:829(get_children)
33959/33909    0.023    0.000    0.073    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2590(get_matrix)
       12    0.000    0.000    0.073    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3127(re_match)
       12    0.000    0.000    0.073    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3106(re)
  284/256    0.006    0.000    0.073    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1195(_set_lim)
    18164    0.013    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:414(pchanged)
     6863    0.009    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:935(_set_gc_clip)
        1    0.001    0.001    0.070    0.070 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:531(add_axes)
    16434    0.021    0.000    0.070    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1723(getint_event)
    16666    0.029    0.000    0.069    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:278(to_rgba)
   294210    0.066    0.000    0.069    0.000 {method 'get' of 'dict' objects}
    19467    0.068    0.000    0.068    0.000 {method 'getint' of '_tkinter.tkapp' objects}
     1719    0.027    0.000    0.068    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:819(_set_format)
    21438    0.022    0.000    0.067    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2412(transform_non_affine)
      853    0.002    0.000    0.067    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:654(get_window_extent)
       22    0.049    0.002    0.067    0.003 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:355(contrast_brightness_threshold)
      3/2    0.000    0.000    0.066    0.033 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:315(button_press_event)
    13309    0.019    0.000    0.066    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:309(xmax)
    14791    0.032    0.000    0.066    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2027(translate)
